CountryName,CountryCode,IndicatorName,IndicatorCode,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
India,IND,"Primary_completion_rate,_total_(%_of_relevant_age_group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,39.68801117,,,41.64776993,,,,,,,,,,,,,63.20822144,64.5966568,,,,,,,71.9030838,,,,68.95169067,71.77980042,72.45529938,75.8442688,80.32840729,,,,,94.98444366,95.94667816,,92.89476013,,96.24060059,97.57359314,97.7277298,96.30979919,94.47557831,
India,IND,"Primary_completion_rate,_male_(%_of_relevant_age_group)",SE.PRM.CMPT.MA.ZS,,,,,,,,,,,,50.85200119,,,53.15668869,,,,,,,,,,,,,75.26574707,76.52124023,,,,,,,81.25179291,,,,76.76740265,79.37666321,78.85440063,82.115448,83.06504822,,,,,94.82290649,95.30712128,,92.52931976,,93.73603058,95.27380371,95.41864777,94.25066376,92.61047363,
India,IND,"Primary_completion_rate,_female_(%_of_relevant_age_group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,27.61395073,,,29.23011017,,,,,,,,,,,,,50.24333954,51.78121185,,,,,,,61.82115173,,,,60.50164032,63.54201126,65.48210907,68.97933197,77.3201828,,,,,95.16374207,96.657341,,93.30210876,,99.03951263,100.1450729,100.3093796,98.6105423,96.55867767,
India,IND,Primary_school_starting_age_(s),SE.PRM.AGES,,,,,,,,,,,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
India,IND,Trained_teachers_in_preprimary_education_(%_of_total_teachers),SE.PRE.TCAQ.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"Trained_teachers_in_preprimary_education,_male_(%_of_male_teachers)",SE.PRE.TCAQ.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"Trained_teachers_in_preprimary_education,_female_(%_of_female_teachers)",SE.PRE.TCAQ.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"School_enrollment,_preprimary,_male_(%_gross)",SE.PRE.ENRR.MA,,,,,,,,,,,,1.157660007,1.359850049,1.450240016,,1.626289964,1.745869994,2.016220093,2.025820017,,,2.527839899,2.246629953,2.724319935,2.570800066,2.680609941,3.091350079,3.103980064,3.360680103,3.294970036,3.05163002,3.394469976,3.246099949,3.277390003,4.245580196,4.50906992,4.591229916,3.302649975,,,,3.668349981,6.263440132,7.176459789,6.586939812,6.18971014,6.81772995,7.054059982,8.632029533,7.507329941,7.221620083,7.820559978,8.044019699,10.00137997,12.10564041,12.62308979,13.29458046,14.01865959,
India,IND,"School_enrollment,_preprimary,_female_(%_gross)",SE.PRE.ENRR.FE,,,,,,,,,,,,1.089300036,1.189520001,1.317319989,,1.414960027,1.526450038,1.753000021,1.760990024,,,2.24800992,2.012140036,2.368580103,2.224780083,2.283230066,2.741290092,2.744899988,3.010230064,3.015990019,2.776050091,3.049989939,2.803080082,2.836849928,3.821419954,4.25496006,4.224619865,3.17385006,,,,3.321059942,6.001430035,7.344689846,6.633880138,6.249509811,6.907470226,6.862909794,8.369029999,7.583489895,7.178269863,7.550889969,7.704360008,9.163700104,11.33310986,11.83343029,12.49403954,13.04570007,
India,IND,"School_enrollment,_preprimary_(%_gross)",SE.PRE.ENRR,,,,,,,,,,,,1.124609947,1.277469993,1.385929942,,1.524080038,1.639799953,1.88894999,1.897770047,,,2.392640114,2.133280039,2.552269936,2.403419971,2.48842001,2.922199965,2.930510044,3.191450119,3.160330057,2.918750048,3.228509903,3.032730103,3.065289974,4.041500092,4.386970043,4.415470123,3.241080046,,,,3.503639936,6.139200211,7.256249905,6.609210014,6.218039989,6.860199928,6.963650227,8.507710457,7.543310165,7.201139927,7.693210125,7.88353014,9.60531044,11.74013042,12.24942017,12.91569042,13.55805016,
India,IND,"Pupil-teacher_ratio,_preprimary",SE.PRE.ENRL.TC.ZS,,,,,,,,,,,,42.90584946,46.50397873,47.99958038,,53.88055038,,,,,,,,,,62.05350876,,,,,,,,,,,,,,,,,8.636770248,9.173290253,8.021519661,6.641089916,7.130350113,,,,,,,,,20.10149956,,,
India,IND,"Preprimary_education,_duration_(s)",SE.PRE.DURS,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,
India,IND,"School_enrollment,_tertiary_(gross),_gender_parity_index_(GPI)",SE.ENR.TERT.FM.ZS,,,,,,,,,,,,0.2894699872,,0.2939999998,,,0.332679987,0.3586300015,0.3601599932,0.3801600039,0.3773300052,0.3891800046,0.4191200137,0.4181999862,0.41881001,0.4496000111,0.4626600146,0.4597899914,0.4978100061,0.504339993,0.5208600163,0.5355799794,,,,0.5686500072,0.6096900105,0.6152799726,,,0.6555600166,0.6807500124,0.6939100027,0.6753900051,0.6686199903,0.703880012,0.7187600136,0.6957899928,,0.7034900188,0.726189971,0.7839599848,,0.9361299872,0.983099997,0.9899799824,1.002159953,1.029209971,
India,IND,"School_enrollment,_secondary_(gross),_gender_parity_index_(GPI)",SE.ENR.SECO.FM.ZS,,,,,,,,,,,,0.4218800068,0.4289000034,0.4382100105,,0.4617399871,0.4652299881,0.4719499946,0.4789499938,,0.4874800146,0.5016099811,0.497570008,0.5537800193,0.5158699751,,0.5383300185,0.5435199738,0.5561699867,0.5700600147,,,,0.6236100197,0.6397500038,0.6391199827,0.6445900202,0.6649699807,,0.6998900175,0.7074800134,0.7141000032,0.7416599989,0.8038899899,0.8067100048,0.8236899972,0.8362399936,0.8623999953,0.8867599964,0.9226599932,0.9292500019,0.944149971,0.9519799948,1.00928998,1.013339996,1.012459993,1.016589999,,
India,IND,"School_enrollment,_primary_and_secondary_(gross),_gender_parity_index_(GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,0.5784400105,0.5821300149,0.5918300152,,0.5998299718,0.603579998,0.6077799797,0.6002399921,,0.6114900112,0.6195499897,0.6164699793,0.6405900121,0.6278600097,,0.6569200158,0.6664199829,0.6751599908,0.6716499925,,,,0.7307299972,0.7423700094,0.74247998,0.7497500181,0.7620000243,,0.7820900083,0.7873299718,0.7951099873,0.8157200217,0.9001299739,,,,0.929709971,0.9548900127,0.978579998,0.9786999822,0.989109993,0.9950699806,1.065009952,1.063770056,1.066089988,1.092859983,,
India,IND,"School_enrollment,_primary_(gross),_gender_parity_index_(GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,,0.6423699856,0.6449000239,0.6534000039,0.6542800069,0.6564599872,0.6616700292,0.663950026,0.6528199911,0.6657299995,0.6696400046,0.6766899824,0.6764100194,0.6842600107,0.687229991,0.7021899819,0.7231400013,0.7360699773,0.7411599755,0.7252299786,0.7369099855,0.7598900199,0.7704100013,0.800639987,0.8093299866,0.8107600212,0.8206999898,0.828970015,0.8345500231,0.837559998,0.8439700007,0.8546500206,0.8726300001,0.9729499817,,,,0.9824000001,1.010040045,1.023440003,1.020599961,1.029350042,1.034590006,1.115720034,1.114109993,1.119179964,1.166980028,,
India,IND,"Compulsory_education,_duration_(s)",SE.COM.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,8,8,8,8,8,8,8,
India,IND,"Literacy_rate,_adult_total_(%_of_people_ages_15_and_above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,40.76359177,,,,,,,,,,48.22206879,,,,,,,,,,61.0145607,,,,,62.75447083,,,,,69.3025589,,,,,,,
India,IND,"Literacy_rate,_adult_male_(%_of_males_ages_15_and_above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,54.84101868,,,,,,,,,,61.64191818,,,,,,,,,,73.4118576,,,,,75.19190216,,,,,78.87722778,,,,,,,
India,IND,"Literacy_rate,_adult_female_(%_of_females_ages_15_and_above)",SE.ADT.LITR.FE.ZS,,,,,,,,,,,,,,,,,,,,,,25.67625046,,,,,,,,,,33.72953033,,,,,,,,,,47.84209824,,,,,50.82376099,,,,,59.27732086,,,,,,,
India,IND,"Literacy_rate,_youth_total_(%_of_people_ages_15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,53.78456879,,,,,,,,,,61.90028,,,,,,,,,,76.42569733,,,,,81.13085938,,,,,86.1448822,,,,,,,
India,IND,"Literacy_rate,_youth_male_(%_of_males_ages_15-24)",SE.ADT.1524.LT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,66.31487274,,,,,,,,,,73.50971985,,,,,,,,,,84.19223785,,,,,88.41184235,,,,,90.04483032,,,,,,,
India,IND,"Literacy_rate,_youth_(ages_15-24),_gender_parity_index_(GPI)",SE.ADT.1524.LT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,0.6080300212,,,,,,,,,,0.6713299751,,,,,,,,,,0.8046699762,,,,,0.8410199881,,,,,0.9089900255,,,,,,,
India,IND,"Literacy_rate,_youth_female_(%_of_females_ages_15-24)",SE.ADT.1524.LT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,40.32152176,,,,,,,,,,49.34918976,,,,,,,,,,67.74658203,,,,,74.35572815,,,,,81.84980774,,,,,,,
India,IND,Real_effective_exchange_rate_index_(2010_=_100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Coverage_of_social_insurance_programs_in_richest_quintile_(%_of_population),per_si_allsi.cov_q5_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Coverage_of_social_insurance_programs_in_4th_quintile_(%_of_population),per_si_allsi.cov_q4_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Coverage_of_social_insurance_programs_in_3rd_quintile_(%_of_population),per_si_allsi.cov_q3_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Coverage_of_social_insurance_programs_in_2nd_quintile_(%_of_population),per_si_allsi.cov_q2_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Coverage_of_social_insurance_programs_in_poorest_quintile_(%_of_population),per_si_allsi.cov_q1_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Coverage_of_social_insurance_programs_(%_of_population),per_si_allsi.cov_pop_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Benefit_incidence_of_social_insurance_programs_to_poorest_quintile_(%_of_total_social_insurance_benefits),per_si_allsi.ben_q1_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Adequacy_of_social_insurance_programs_(%_of_total_welfare_of_beneficiary_households),per_si_allsi.adq_pop_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Coverage_of_social_safety_net_programs_in_richest_quintile_(%_of_population),per_sa_allsa.cov_q5_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.54337109,,,,,9.56839574,,5.312702679,,,,,,,
India,IND,Coverage_of_social_safety_net_programs_in_4th_quintile_(%_of_population),per_sa_allsa.cov_q4_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.68465402,,,,,16.41216274,,13.21921967,,,,,,,
India,IND,Logistics_performance_index:_Quality_of_trade_and_transport-related_infrastructure_(1=low_to_5=high),LP.LPI.INFR.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.90476,,,2.90947,,2.866597,,2.877227,,3.337178,,2.905174
India,IND,Logistics_performance_index:_Efficiency_of_customs_clearance_process_(1=low_to_5=high),LP.LPI.CUST.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.69118,,,2.700026,,2.770263,,2.717276,,3.17442,,2.964512
India,IND,"Lead_time_to_import,_median_case_(days)",LP.IMP.DURS.MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7,,,5.31,,3,,2,,5,,
India,IND,"Lead_time_to_export,_median_case_(days)",LP.EXP.DURS.MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,2.34,,3,,2,,4,,
India,IND,Individuals_using_the_Internet_(%_of_population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.000111308,0.000218176,0.001069562,0.026228879,0.046333977,0.070767849,0.139027329,0.273224277,0.52753245,0.660146377,1.537875582,1.686489971,1.976136492,2.388075,2.805499865,3.95,4.38,5.12,7.5,10.07,12.58006091,15.1,21,26,29.54716289,34.45,
India,IND,Secure_Internet_servers_(per_1_million_people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.67427484,2.278638473,4.515995734,6.163172943,8.456097236,11.69776055,38.30546541,123.053648,187.6087477
India,IND,Secure_Internet_servers,IT.NET.SECR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2061,2842,5704,7880,10941,15313,50723,164791,254032
India,IND,Fixed_broadband_subscriptions_(per_100_people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004666452,0.007561797,0.012667732,0.020867821,0.117819946,0.197938391,0.265325911,0.441048628,0.637890186,0.892784109,1.070461941,1.186175525,1.167535683,1.21728847,1.294274358,1.40867811,1.333354912,
India,IND,Fixed_broadband_subscriptions,IT.NET.BBND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50000,82409,140362,235000,1348000,2300000,3130000,5280000,7745710,10990000,13351187,14982178,14927670,15750000,16942750,18653312,17856024,
India,IND,Fixed_telephone_subscriptions_(per_100_people),IT.MLT.MAIN.P2,0.0739518,,,,,0.125254378,,,,,0.177274944,,,,,0.235862054,0.253808704,0.265455148,0.280664401,0.29608154,0.308484622,0.321900428,0.337919179,0.357218466,0.379179613,0.404931426,0.436435063,0.465355017,0.500219462,0.538424656,0.583213279,0.654230855,0.75017546,0.868515568,1.039615774,1.247081162,1.485621797,1.78480059,2.125417098,2.562623499,3.08020568,3.596545353,3.800672573,3.790518449,4.102349463,4.385603534,3.50867313,3.327169976,3.165860414,3.052039165,2.850572739,2.632642117,2.44964409,2.270751774,2.086788349,1.949499439,1.842963898,1.734993414,
India,IND,Fixed_telephone_subscriptions,IT.MLT.MAIN,332399,,,,,623394,,,,,981356,,,,,1465415,1613644,1726746,1867828,2016066,2149470,2295530,2466364,2668240,2897862,3165214,3487908,3800986,4174278,4588832,5074734,5809929,6796748,8025586,9795304,11978000,14542651,17801696,21593686,26511345,32436134,38536187,41420000,42000000,46198025,50176509,40770000,39250000,37900000,37060000,35090000,32835261,30940618,29032974,27000105,25520000,24404000,23234687,
India,IND,Mobile_cellular_subscriptions_(per_100_people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007983485,0.033503859,0.088413304,0.117660486,0.182140123,0.339688704,0.610371924,1.192871643,3.040537299,4.63709626,7.87855334,14.29029122,19.80365477,28.97639365,43.2432608,61.10493897,71.66746768,68.46206123,69.32038505,72.96069065,76.4717128,85.1709257,87.2849181,
India,IND,Mobile_cellular_subscriptions,IT.CEL.SETS,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76680,327967,881839,1195400,1884311,3577095,6540000,13000000,33690000,52220000,90140000,166050000,233620000,346890000,525090000,752190000,893862478,864720917,886304245,944008677,1001056000,1127809000,1168902277,
India,IND,Container_port_traffic_(TEU:_20_foot_equivalent_units),IS.SHP.GOOD.TU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2450656,2764757,3208380,3916814,4332863,4982092,6141148,7398211,7672457,8014487.2,8922576,9922786,10072000,10626000,11323000,11882003,12086010,13259000,
India,IND,Liner_shipping_connectivity_index_(maximum_value_in_2004_=_100),IS.SHP.GCNW.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.14,36.88,42.9,40.47,42.18,40.97,41.4,41.52,41.29,44.35,45.61,45.85,58.21,56.9,59.9
India,IND,Rail_lines_(total_route-km),IS.RRS.TOTL.KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62915,62725,62495,62810,62759,63028,63140,63122,63221,63485,63332,63327,63273,64015,63974,64460,64600,65436,65808,66030,66687,67368,
India,IND,"Railways,_passengers_carried_(million_passenger-km)",IS.RRS.PASG.KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341999,357013,379897,403884,430666,457022,493489,515044,541208,575702,615634,694764,769956,838032,903465,978508,1046522,1046522,1140412,1147190,1143039,1149835,
India,IND,"Railways,_goods_transported_(million_ton-km)",IS.RRS.GOOD.MT.K6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270489,277567,284249,281513,305201,312371,333228,353194,381241,407398,439596,480993,521371,551448,600548,625723,667607,649645,665810,681696,654481,620175,
India,IND,"Air_transport,_passengers_carried",IS.AIR.PSGR,,,,,,,,,,,2671600,2554000,3285800,3391600,3037300,3839900,4534000,5147500,6099600,6546800,6603100,7574500,8391700,9164800,10125700,10993800,11785200,12668600,12863100,12740100,10862200,10717400,11127100,9441600,11518400,14260600,13394600,16039800,16521000,16005400,17299483,16862737,17633019,19455085,23934074,27879461,40288794,51897450,49877935,54446373,64374253.8,73996912,72151828.89,75589071,82718882.88,98927860,119577835,139822450,
India,IND,"Air_transport,_freight_(million_ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,96.30000305,108.4000015,131.1000061,176.5,144.6999969,211.3000031,250.6999969,275.8999939,297.7000122,297.6000061,366,411.3999939,409.8999939,461.6000061,545.5,489.7000122,539.7000122,645.2000122,646.2999878,680.5999756,662.9000244,493.1000061,429.3999939,372.3999939,563.5999756,653.9000244,565,528,531.2999878,531.2000122,547.652,515.37,546.34,579.85,708.475,774.04,842.55,967.684,1233.937,1235.158,1630.964142,1702.702702,1579.229879,1733.76172,1851.32674,1833.847614,1893.8815,2407.32062,
India,IND,"Air_transport,_registered_carrier_departures_worldwide",IS.AIR.DPRT,,,,,,,,,,,97500,64700,96600,94300,69000,90600,94700,99000,105300,100100,100000,104600,106500,113500,120400,139900,151000,159500,157600,156300,125800,117500,120300,105300,130100,168400,151300,182500,196100,180500,198426,206690,231413,263870,302790,330484,453921,569033,592292,601977,623196.7786,695626,678125.9378,689094,724541.12,787998,917625,1029961,
India,IND,"Quality_of_port_infrastructure,_WEF_(1=extremely_underdeveloped_to_7=well_developed_and_efficient_by_international_standards)",IQ.WEF.PORT.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.489302089,3.331384975,3.472473754,3.860297712,3.9,4,4.2,4,4.207172308,4.2,4.6,
India,IND,"Burden_of_customs_procedure,_WEF_(1=extremely_inefficient_to_7=extremely_efficient)",IQ.WEF.CUST.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.61589404,3.655599787,3.91017992,4.038161429,3.8,3.8,3.8,3.9,4.264724089,4.3,4.6,
India,IND,Source_data_assessment_of_statistical_capacity_(scale_0_-_100),IQ.SCI.SRCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
India,IND,Periodicity_and_timeliness_assessment_of_statistical_capacity_(scale_0_-_100),IQ.SCI.PRDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.66667,83.33333,80,66.66667,70,66.66667,73.33333,70,66.66667,70,83.33333333,73.3334,73.3334,93.3334,93.3334
India,IND,Statistical_Capacity_score_(Overall_average),IQ.SCI.OVRL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.88888889,77.77777778,80,78.88888889,80,75.55555556,81.11111111,76.66666667,75.55555556,73.33333333,81.11111111,77.7778,81.11113333,91.11113333,91.11113333
India,IND,Methodology_assessment_of_statistical_capacity_(scale_0_-_100),IQ.SCI.MTHD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,70,80,90,90,80,90,80,80,70,80,80,90,100,100
India,IND,"CPIA_transparency,_accountability,_and_corruption_in_the_public_sector_rating_(1=low_to_6=high)",IQ.CPA.TRAN.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,,,,,
India,IND,CPIA_trade_rating_(1=low_to_6=high),IQ.CPA.TRAD.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,3.5,4,3.5,3.5,3.5,4,4,4,,,,,
India,IND,CPIA_structural_policies_cluster_average_(1=low_to_6=high),IQ.CPA.STRC.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.666666667,3.666666667,3.833333333,3.7,3.666666667,3.666666667,3.666666667,3.5,3.5,,,,,
India,IND,CPIA_policies_for_social_inclusion/equity_cluster_average_(1=low_to_6=high),IQ.CPA.SOCI.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,3.7,3.7,3.7,3.7,3.7,3.6,3.7,3.7,,,,,
India,IND,CPIA_efficiency_of_revenue_mobilization_rating_(1=low_to_6=high),IQ.CPA.REVN.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,4,4,4,4,4,,,,,
India,IND,CPIA_public_sector_management_and_institutions_cluster_average_(1=low_to_6=high),IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,3.7,3.7,3.7,3.7,3.6,3.6,3.6,3.6,,,,,
India,IND,CPIA_social_protection_rating_(1=low_to_6=high),IQ.CPA.PROT.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,,,,,
India,IND,CPIA_property_rights_and_rule-based_governance_rating_(1=low_to_6=high),IQ.CPA.PROP.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,,,,,
India,IND,CPIA_equity_of_public_resource_use_rating_(1=low_to_6=high),IQ.CPA.PRES.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,4,4,4,4,4,,,,,
India,IND,CPIA_quality_of_public_administration_rating_(1=low_to_6=high),IQ.CPA.PADM.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,,,,,
India,IND,CPIA_macroeconomic_management_rating_(1=low_to_6=high),IQ.CPA.MACR.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,,,,,
India,IND,IDA_resource_allocation_index_(1=low_to_6=high),IQ.CPA.IRAI.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.766666667,3.808333333,3.85,3.8,3.766666667,3.741666667,3.716666667,3.7,3.7,,,,,
India,IND,CPIA_building_human_resources_rating_(1=low_to_6=high),IQ.CPA.HRES.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,4,4,4,4,4,,,,,
India,IND,CPIA_gender_equality_rating_(1=low_to_6=high),IQ.CPA.GNDR.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,3.5,3.5,3.5,3.5,3.5,3,3,3,,,,,
